Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ISI,left_stim,right_stim,ANSWER,duration_mouseview,condition
31,1633115434993,01/10/2021 19:10:34,1633115434773,-7,01/10/2021 12:10:34,63315,4,task-rrep,,16129856,102,4766827,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,9,5,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16129856?filename=mousetracking-6-3.xlsx,,0,1,0,,,,,1,trial,500,female2.jpeg,male2.jpeg,,10000,NudeFemaleNudeMale
32,1633115434993,01/10/2021 19:10:34,1633115434773,-7,01/10/2021 12:10:34,63315,4,task-rrep,,16129856,102,4766827,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,9,5,3,Screen 4,Zone3,timelimit_screen,9999.691000000006,,,,,0,1,0,,,1,,1,trial,500,female2.jpeg,male2.jpeg,,10000,NudeFemaleNudeMale
33,1633115435293,01/10/2021 19:10:35,1633115435257,-7,01/10/2021 12:10:35,63315,4,task-rrep,,16129856,102,4766827,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,3,6,1,Screen 1,Zone2,timelimit_screen,500.02799999999115,,,,,0,1,0,,,1,,1,trial,500,male1.jpeg,female1.jpeg,,10000,NudeFemaleNudeMale
34,1633115435867,01/10/2021 19:10:35,1633115435833,-7,01/10/2021 12:10:35,63315,4,task-rrep,,16129856,102,4766827,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,3,6,2,Screen 2,Zone1,response_button_text,573.2999999523163,,,+,1,0,1,0,,,,,1,trial,500,male1.jpeg,female1.jpeg,,10000,NudeFemaleNudeMale
35,1633115445888,01/10/2021 19:10:45,1633115445843,-7,01/10/2021 12:10:45,63315,4,task-rrep,,16129856,102,4766827,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,3,6,3,Screen 4,Zone4,mouse_view,,,,63315-4-4766827-task-rrep-16129856-mousetracking-7-3.xlsx,,0,1,0,,,,,1,trial,500,male1.jpeg,female1.jpeg,,10000,NudeFemaleNudeMale
36,1633115446076,01/10/2021 19:10:46,1633115445844,-7,01/10/2021 12:10:45,63315,4,task-rrep,,16129856,102,4766827,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,3,6,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16129856?filename=mousetracking-7-3.xlsx,,0,1,0,,,,,1,trial,500,male1.jpeg,female1.jpeg,,10000,NudeFemaleNudeMale
37,1633115446076,01/10/2021 19:10:46,1633115445844,-7,01/10/2021 12:10:45,63315,4,task-rrep,,16129856,102,4766827,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,3,6,3,Screen 4,Zone3,timelimit_screen,9999.684000000008,,,,,0,1,0,,,1,,1,trial,500,male1.jpeg,female1.jpeg,,10000,NudeFemaleNudeMale
38,1633115446339,01/10/2021 19:10:46,1633115446324,-7,01/10/2021 12:10:46,63315,4,task-rrep,,16129856,102,4766827,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,10,7,1,Screen 1,Zone2,timelimit_screen,500.2979999999952,,,,,0,1,0,,,1,,1,trial,500,female3.jpeg,male3.jpeg,,10000,NudeFemaleNudeMale
39,1633115446913,01/10/2021 19:10:46,1633115446881,-7,01/10/2021 12:10:46,63315,4,task-rrep,,16129856,102,4766827,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,10,7,2,Screen 2,Zone1,response_button_text,554.7999999523163,,,+,1,0,1,0,,,,,1,trial,500,female3.jpeg,male3.jpeg,,10000,NudeFemaleNudeMale
40,1633115456907,01/10/2021 19:10:56,1633115456889,-7,01/10/2021 12:10:56,63315,4,task-rrep,,16129856,102,4766827,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,10,7,3,Screen 4,Zone4,mouse_view,,,,63315-4-4766827-task-rrep-16129856-mousetracking-8-3.xlsx,,0,1,0,,,,,1,trial,500,female3.jpeg,male3.jpeg,,10000,NudeFemaleNudeMale
41,1633115457098,01/10/2021 19:10:57,1633115456891,-7,01/10/2021 12:10:56,63315,4,task-rrep,,16129856,102,4766827,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,10,7,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16129856?filename=mousetracking-8-3.xlsx,,0,1,0,,,,,1,trial,500,female3.jpeg,male3.jpeg,,10000,NudeFemaleNudeMale
42,1633115457098,01/10/2021 19:10:57,1633115456892,-7,01/10/2021 12:10:56,63315,4,task-rrep,,16129856,102,4766827,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,10,7,3,Screen 4,Zone3,timelimit_screen,9999.596999999994,,,,,0,1,0,,,1,,1,trial,500,female3.jpeg,male3.jpeg,,10000,NudeFemaleNudeMale
43,1633115457408,01/10/2021 19:10:57,1633115457374,-7,01/10/2021 12:10:57,63315,4,task-rrep,,16129856,102,4766827,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,4,8,1,Screen 1,Zone2,timelimit_screen,500.0929999999935,,,,,0,1,0,,,1,,1,trial,500,male2.jpeg,female2.jpeg,,10000,NudeFemaleNudeMale
44,1633115458879,01/10/2021 19:10:58,1633115458849,-7,01/10/2021 12:10:58,63315,4,task-rrep,,16129856,102,4766827,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,4,8,2,Screen 2,Zone1,response_button_text,1472.6000000238419,,,+,1,0,1,0,,,,,1,trial,500,male2.jpeg,female2.jpeg,,10000,NudeFemaleNudeMale
