Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-frfc,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ISI,left_stim,right_stim,ANSWER,duration_mouseview,condition
83,1641679472698,08/01/2022 22:04:32,1641679473395,1,08/01/2022 23:04:33,71176,12,task-zwsq,,18377897,BLIND,5440945,,complete,,61da07fe3dd4c2da547a84dd,computer,Desktop or Laptop,Windows 10,Firefox 95.0,1536x864,1536x739,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,12,16,1,Screen 1,Zone2,timelimit_screen,498.64000000001397,,,,,0,1,0,,,1,,1,trial_standard,500,C22.jpg,C2.jpg,,8000,2_ClothedWomanClothedMan
84,1641679474089,08/01/2022 22:04:34,1641679474782,1,08/01/2022 23:04:34,71176,12,task-zwsq,,18377897,BLIND,5440945,,complete,,61da07fe3dd4c2da547a84dd,computer,Desktop or Laptop,Windows 10,Firefox 95.0,1536x864,1536x739,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,12,16,2,Screen 2,Zone1,response_button_text,1380,,,+,1,0,1,0,,,,,1,trial_standard,500,C22.jpg,C2.jpg,,8000,2_ClothedWomanClothedMan
85,1641679482094,08/01/2022 22:04:42,1641679482775,1,08/01/2022 23:04:42,71176,12,task-zwsq,,18377897,BLIND,5440945,,complete,,61da07fe3dd4c2da547a84dd,computer,Desktop or Laptop,Windows 10,Firefox 95.0,1536x864,1536x739,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,12,16,3,Screen 4,Zone4,mouse_view,,,,71176-12-5440945-task-zwsq-18377897-mousetracking-17-3.xlsx,,0,1,0,,,,,1,trial_standard,500,C22.jpg,C2.jpg,,8000,2_ClothedWomanClothedMan
86,1641679482195,08/01/2022 22:04:42,1641679482776,1,08/01/2022 23:04:42,71176,12,task-zwsq,,18377897,BLIND,5440945,,complete,,61da07fe3dd4c2da547a84dd,computer,Desktop or Laptop,Windows 10,Firefox 95.0,1536x864,1536x739,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,12,16,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/18377897?filename=mousetracking-17-3.xlsx,,0,1,0,,,,,1,trial_standard,500,C22.jpg,C2.jpg,,8000,2_ClothedWomanClothedMan
87,1641679482195,08/01/2022 22:04:42,1641679482777,1,08/01/2022 23:04:42,71176,12,task-zwsq,,18377897,BLIND,5440945,,complete,,61da07fe3dd4c2da547a84dd,computer,Desktop or Laptop,Windows 10,Firefox 95.0,1536x864,1536x739,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,12,16,3,Screen 4,Zone3,timelimit_screen,7994.820000000007,,,,,0,1,0,,,1,,1,trial_standard,500,C22.jpg,C2.jpg,,8000,2_ClothedWomanClothedMan
88,1641679482570,08/01/2022 22:04:42,1641679483267,1,08/01/2022 23:04:43,71176,12,task-zwsq,,18377897,BLIND,5440945,,complete,,61da07fe3dd4c2da547a84dd,computer,Desktop or Laptop,Windows 10,Firefox 95.0,1536x864,1536x739,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,19,17,1,Screen 1,Zone2,timelimit_screen,498.64000000001397,,,,,0,1,0,,,1,,2,trial_standard,500,A11.jpg,A1.jpg,,8000,1_ClothedWomanNudeWoman
89,1641679485250,08/01/2022 22:04:45,1641679485925,1,08/01/2022 23:04:45,71176,12,task-zwsq,,18377897,BLIND,5440945,,complete,,61da07fe3dd4c2da547a84dd,computer,Desktop or Laptop,Windows 10,Firefox 95.0,1536x864,1536x739,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,19,17,2,Screen 2,Zone1,response_button_text,2652,,,+,1,0,1,0,,,,,2,trial_standard,500,A11.jpg,A1.jpg,,8000,1_ClothedWomanNudeWoman
90,1641679493226,08/01/2022 22:04:53,1641679493914,1,08/01/2022 23:04:53,71176,12,task-zwsq,,18377897,BLIND,5440945,,complete,,61da07fe3dd4c2da547a84dd,computer,Desktop or Laptop,Windows 10,Firefox 95.0,1536x864,1536x739,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,19,17,3,Screen 4,Zone4,mouse_view,,,,71176-12-5440945-task-zwsq-18377897-mousetracking-18-3.xlsx,,0,1,0,,,,,2,trial_standard,500,A11.jpg,A1.jpg,,8000,1_ClothedWomanNudeWoman
91,1641679493570,08/01/2022 22:04:53,1641679493915,1,08/01/2022 23:04:53,71176,12,task-zwsq,,18377897,BLIND,5440945,,complete,,61da07fe3dd4c2da547a84dd,computer,Desktop or Laptop,Windows 10,Firefox 95.0,1536x864,1536x739,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,19,17,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/18377897?filename=mousetracking-18-3.xlsx,,0,1,0,,,,,2,trial_standard,500,A11.jpg,A1.jpg,,8000,1_ClothedWomanNudeWoman
92,1641679493570,08/01/2022 22:04:53,1641679493916,1,08/01/2022 23:04:53,71176,12,task-zwsq,,18377897,BLIND,5440945,,complete,,61da07fe3dd4c2da547a84dd,computer,Desktop or Laptop,Windows 10,Firefox 95.0,1536x864,1536x739,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,19,17,3,Screen 4,Zone3,timelimit_screen,7994.8399999999965,,,,,0,1,0,,,1,,2,trial_standard,500,A11.jpg,A1.jpg,,8000,1_ClothedWomanNudeWoman
93,1641679493741,08/01/2022 22:04:53,1641679494404,1,08/01/2022 23:04:54,71176,12,task-zwsq,,18377897,BLIND,5440945,,complete,,61da07fe3dd4c2da547a84dd,computer,Desktop or Laptop,Windows 10,Firefox 95.0,1536x864,1536x739,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,32,18,1,Screen 1,Zone2,timelimit_screen,498.63999999998487,,,,,0,1,0,,,1,,2,trial_standard,500,D2.jpg,D22.jpg,,8000,2_NudeWomanNudeMan
94,1641679495571,08/01/2022 22:04:55,1641679496246,1,08/01/2022 23:04:56,71176,12,task-zwsq,,18377897,BLIND,5440945,,complete,,61da07fe3dd4c2da547a84dd,computer,Desktop or Laptop,Windows 10,Firefox 95.0,1536x864,1536x739,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,32,18,2,Screen 2,Zone1,response_button_text,1836,,,+,1,0,1,0,,,,,2,trial_standard,500,D2.jpg,D22.jpg,,8000,2_NudeWomanNudeMan
95,1641679503545,08/01/2022 22:05:03,1641679504231,1,08/01/2022 23:05:04,71176,12,task-zwsq,,18377897,BLIND,5440945,,complete,,61da07fe3dd4c2da547a84dd,computer,Desktop or Laptop,Windows 10,Firefox 95.0,1536x864,1536x739,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,32,18,3,Screen 4,Zone4,mouse_view,,,,71176-12-5440945-task-zwsq-18377897-mousetracking-19-3.xlsx,,0,1,0,,,,,2,trial_standard,500,D2.jpg,D22.jpg,,8000,2_NudeWomanNudeMan
96,1641679503670,08/01/2022 22:05:03,1641679504232,1,08/01/2022 23:05:04,71176,12,task-zwsq,,18377897,BLIND,5440945,,complete,,61da07fe3dd4c2da547a84dd,computer,Desktop or Laptop,Windows 10,Firefox 95.0,1536x864,1536x739,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,32,18,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/18377897?filename=mousetracking-19-3.xlsx,,0,1,0,,,,,2,trial_standard,500,D2.jpg,D22.jpg,,8000,2_NudeWomanNudeMan
97,1641679503670,08/01/2022 22:05:03,1641679504234,1,08/01/2022 23:05:04,71176,12,task-zwsq,,18377897,BLIND,5440945,,complete,,61da07fe3dd4c2da547a84dd,computer,Desktop or Laptop,Windows 10,Firefox 95.0,1536x864,1536x739,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,32,18,3,Screen 4,Zone3,timelimit_screen,7994.840000000026,,,,,0,1,0,,,1,,2,trial_standard,500,D2.jpg,D22.jpg,,8000,2_NudeWomanNudeMan
98,1641679504030,08/01/2022 22:05:04,1641679504726,1,08/01/2022 23:05:04,71176,12,task-zwsq,,18377897,BLIND,5440945,,complete,,61da07fe3dd4c2da547a84dd,computer,Desktop or Laptop,Windows 10,Firefox 95.0,1536x864,1536x739,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,30,19,1,Screen 1,Zone2,timelimit_screen,498.63999999998487,,,,,0,1,0,,,1,,2,trial_standard,500,C4.jpg,C44.jpg,,8000,2_ClothedWomanClothedMan
99,1641679505264,08/01/2022 22:05:05,1641679505951,1,08/01/2022 23:05:05,71176,12,task-zwsq,,18377897,BLIND,5440945,,complete,,61da07fe3dd4c2da547a84dd,computer,Desktop or Laptop,Windows 10,Firefox 95.0,1536x864,1536x739,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,30,19,2,Screen 2,Zone1,response_button_text,1220,,,+,1,0,1,0,,,,,2,trial_standard,500,C4.jpg,C44.jpg,,8000,2_ClothedWomanClothedMan
100,1641679513255,08/01/2022 22:05:13,1641679513939,1,08/01/2022 23:05:13,71176,12,task-zwsq,,18377897,BLIND,5440945,,complete,,61da07fe3dd4c2da547a84dd,computer,Desktop or Laptop,Windows 10,Firefox 95.0,1536x864,1536x739,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,30,19,3,Screen 4,Zone4,mouse_view,,,,71176-12-5440945-task-zwsq-18377897-mousetracking-20-3.xlsx,,0,1,0,,,,,2,trial_standard,500,C4.jpg,C44.jpg,,8000,2_ClothedWomanClothedMan
101,1641679513366,08/01/2022 22:05:13,1641679513940,1,08/01/2022 23:05:13,71176,12,task-zwsq,,18377897,BLIND,5440945,,complete,,61da07fe3dd4c2da547a84dd,computer,Desktop or Laptop,Windows 10,Firefox 95.0,1536x864,1536x739,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,30,19,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/18377897?filename=mousetracking-20-3.xlsx,,0,1,0,,,,,2,trial_standard,500,C4.jpg,C44.jpg,,8000,2_ClothedWomanClothedMan
102,1641679513366,08/01/2022 22:05:13,1641679513940,1,08/01/2022 23:05:13,71176,12,task-zwsq,,18377897,BLIND,5440945,,complete,,61da07fe3dd4c2da547a84dd,computer,Desktop or Laptop,Windows 10,Firefox 95.0,1536x864,1536x739,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,30,19,3,Screen 4,Zone3,timelimit_screen,7994.8399999999965,,,,,0,1,0,,,1,,2,trial_standard,500,C4.jpg,C44.jpg,,8000,2_ClothedWomanClothedMan
103,1641679513741,08/01/2022 22:05:13,1641679514432,1,08/01/2022 23:05:14,71176,12,task-zwsq,,18377897,BLIND,5440945,,complete,,61da07fe3dd4c2da547a84dd,computer,Desktop or Laptop,Windows 10,Firefox 95.0,1536x864,1536x739,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,23,20,1,Screen 1,Zone2,timelimit_screen,498.64000000001397,,,,,0,1,0,,,1,,2,trial_standard,500,B11.jpg,B1.jpg,,8000,1_ClothedManNudeMan
104,1641679515197,08/01/2022 22:05:15,1641679515880,1,08/01/2022 23:05:15,71176,12,task-zwsq,,18377897,BLIND,5440945,,complete,,61da07fe3dd4c2da547a84dd,computer,Desktop or Laptop,Windows 10,Firefox 95.0,1536x864,1536x739,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,23,20,2,Screen 2,Zone1,response_button_text,1443,,,+,1,0,1,0,,,,,2,trial_standard,500,B11.jpg,B1.jpg,,8000,1_ClothedManNudeMan
105,1641679523199,08/01/2022 22:05:23,1641679523879,1,08/01/2022 23:05:23,71176,12,task-zwsq,,18377897,BLIND,5440945,,complete,,61da07fe3dd4c2da547a84dd,computer,Desktop or Laptop,Windows 10,Firefox 95.0,1536x864,1536x739,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,23,20,3,Screen 4,Zone4,mouse_view,,,,71176-12-5440945-task-zwsq-18377897-mousetracking-21-3.xlsx,,0,1,0,,,,,2,trial_standard,500,B11.jpg,B1.jpg,,8000,1_ClothedManNudeMan
106,1641679523311,08/01/2022 22:05:23,1641679523880,1,08/01/2022 23:05:23,71176,12,task-zwsq,,18377897,BLIND,5440945,,complete,,61da07fe3dd4c2da547a84dd,computer,Desktop or Laptop,Windows 10,Firefox 95.0,1536x864,1536x739,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,23,20,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/18377897?filename=mousetracking-21-3.xlsx,,0,1,0,,,,,2,trial_standard,500,B11.jpg,B1.jpg,,8000,1_ClothedManNudeMan
107,1641679523311,08/01/2022 22:05:23,1641679523880,1,08/01/2022 23:05:23,71176,12,task-zwsq,,18377897,BLIND,5440945,,complete,,61da07fe3dd4c2da547a84dd,computer,Desktop or Laptop,Windows 10,Firefox 95.0,1536x864,1536x739,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,23,20,3,Screen 4,Zone3,timelimit_screen,7994.8399999999965,,,,,0,1,0,,,1,,2,trial_standard,500,B11.jpg,B1.jpg,,8000,1_ClothedManNudeMan
108,1641679523689,08/01/2022 22:05:23,1641679524373,1,08/01/2022 23:05:24,71176,12,task-zwsq,,18377897,BLIND,5440945,,complete,,61da07fe3dd4c2da547a84dd,computer,Desktop or Laptop,Windows 10,Firefox 95.0,1536x864,1536x739,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,22,21,1,Screen 1,Zone2,timelimit_screen,498.64000000001397,,,,,0,1,0,,,1,,2,trial_standard,500,A4.jpg,A44.jpg,,8000,1_ClothedWomanNudeWoman
